age,hours-per-week,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,workclass,education,race,sex,country,income
66,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
34,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
45,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
32,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
26,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
21,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
23,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
47,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
20,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
46,38,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,1
35,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,0,1,32,0
55,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
28,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
21,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
36,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
29,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,6,1,1,32,1
37,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
81,45,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,3,0,1,0,21,0
41,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,0
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,1,32,0
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
65,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,0,32,0
18,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
26,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
30,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
61,42,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
21,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
53,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
41,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,1
43,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,1
60,15,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,0,1,32,0
47,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,0,32,0
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
25,35,7.103,10.776,0.9259999999999999,73.8,0.915,0.08900000000000001,0.415,2,5,1,1,1,0
31,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
33,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,5,1,0,32,0
27,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
44,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,1
44,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
34,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,1
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,0
25,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,0
25,24,6.309,9.186,0.877,67.5,0.89,-0.13699999999999998,0.884,0,4,0,1,18,0
29,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,1
36,70,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,1
55,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
39,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
31,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
31,40,3.819,8.755,0.603,60.633,0.893,0.08900000000000001,0.774,0,3,4,0,14,0
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,0
30,40,5.4110000000000005,8.972999999999999,0.85,68.03399999999999,0.94,-0.098,0.7959999999999999,0,3,4,0,33,0
62,32,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
37,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
30,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
27,52,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
32,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
23,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
35,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
46,36,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
45,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
22,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
37,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
45,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
33,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
24,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
56,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
34,12,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,1
50,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
48,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
45,36,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
55,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
41,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
66,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
63,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
61,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
64,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
35,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
58,50,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,1,1,0,21,0
58,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
24,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
34,6,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
33,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,5,1,1,32,0
33,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
17,15,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
20,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,0
52,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,1
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,0
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
20,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
49,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,1
46,80,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,0,0,32,1
17,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
45,40,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,0,1,0,21,0
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
45,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,0
26,78,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,1
23,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
44,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,0
36,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
35,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
24,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,1,32,0
56,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
47,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,0
32,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
29,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
55,5,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
35,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
37,68,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
36,75,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
33,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
34,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
24,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
31,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
38,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
30,40,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,4,1,0,21,1
35,32,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
67,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,4,1,1,32,0
34,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
19,16,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
26,15,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,1,32,0
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,0,32,0
47,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
49,40,6.483,10.623,0.88,73.8,0.693,-0.084,0.866,1,5,1,0,17,1
33,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,1
44,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
30,40,6.435,9.052999999999999,0.813,64.958,0.9059999999999999,-0.038,0.775,0,2,1,1,9,0
18,16,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,4,0,32,0
60,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,1
44,56,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,1
81,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,1
43,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
35,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
58,72,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
32,40,3.819,8.755,0.603,60.633,0.893,0.08900000000000001,0.774,0,4,4,0,14,0
40,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,1,32,0
21,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
44,25,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,2,1,0,21,0
33,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
62,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,0,32,0
33,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,0,1,32,0
50,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
50,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,1
46,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
22,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
66,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,0,0,32,1
52,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
41,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
42,42,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
19,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
45,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,0,1,32,0
51,99,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
69,1,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
45,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,0
48,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
60,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,1
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
19,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
39,70,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
46,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
58,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
36,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
21,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
41,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
17,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
52,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
33,40,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,3,1,0,21,0
38,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,0,1,32,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
24,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
59,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
36,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
54,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
39,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
42,96,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
54,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,0
50,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
42,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,1,32,1
31,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
56,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,1
34,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
44,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
34,65,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
26,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,1
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
64,15,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
47,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
17,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
44,40,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,1,1,0,21,0
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
32,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,4,1,0,32,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,0,0,32,0
33,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
61,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,1,32,0
47,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
35,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,1
62,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
62,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,0
38,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
19,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
33,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
39,42,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,1,32,0
17,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
58,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
35,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,1,32,0
34,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
55,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,1,1,1,32,0
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
19,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
41,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
24,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
52,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,0,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,0
32,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
47,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,1,32,0
38,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
18,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
36,32,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,1
40,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
56,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
50,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,1
55,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
41,43,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
28,52,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
53,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
26,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
60,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,1,32,0
21,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
73,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
43,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
